flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 3360 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : Hamming(7,4)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 3669 symbols
  efficiency    : 1.05 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.010000;4.100004;3;12;6;11;1;5;5;10;11;6;1;1 
0.010000;4.000004;14;8;4;5;12;6;0;8;12;16;1;1 
0.010000;3.900004;14;7;9;4;8;14;12;9;18;29;1;1 
0.010000;3.800004;7;16;23;4;15;10;6;3;9;6;1;1 
0.010000;3.700004;15;14;11;7;13;11;10;20;12;21;1;1 
0.010000;3.600004;9;6;17;8;13;5;12;14;12;22;1;1 
0.010000;3.500004;6;25;15;8;9;11;9;15;12;5;1;1 
0.010000;3.400004;10;14;21;9;8;16;19;19;12;10;1;1 
0.010000;3.300004;19;20;20;9;12;19;26;10;23;21;1;1 
0.010000;3.200005;18;16;26;1;20;17;19;19;25;23;1;1 
0.010000;3.100005;32;35;28;17;20;18;26;22;10;954;1;1 
0.010000;3.000005;8;29;24;23;28;27;30;20;22;22;1;1 
0.010000;2.900005;29;-1;34;33;13;11;19;26;22;1936;1;1 
0.010000;2.800005;26;34;1836;31;41;26;35;33;1578;34;1;1 
0.010000;2.700005;-1;34;35;941;29;1793;38;32;30;37;1;1 
0.010000;2.600005;44;28;38;47;58;-1;35;48;23;35;1;1 
0.010000;2.500005;22;47;1862;3951;41;28;31;37;4020;-1;1;1 
0.010000;2.400005;50;31;53;-1;51;28;32;58;49;39;1;1 
0.010000;2.300005;-1;39;34;-1;46;50;43;56;47;34;1;1 
0.010000;2.200006;35;1952;61;57;60;49;45;42;40;48;1;1 
0.010000;2.100006;42;41;60;41;59;3917;-1;60;68;1549;1;1 
0.010000;2.000006;64;80;59;45;65;41;50;54;55;59;1;1 
0.010000;1.900006;60;-1;37;73;47;-1;80;69;59;-1;1;1 
0.010000;1.800006;-1;82;73;67;71;-1;54;-1;62;-1;1;1 
0.010000;1.700006;-1;65;76;-1;-1;78;64;77;52;84;1;1 
0.010000;1.600006;87;69;63;65;56;4019;1897;-1;89;-1;1;1 
0.010000;1.500006;1889;-1;-1;75;1959;78;-1;-1;-1;-1;1;1 
0.010000;1.400006;3928;86;1958;1978;91;-1;94;100;81;100;1;1 
0.010000;1.300006;97;73;74;-1;1097;1973;104;-1;109;110;1;1 
0.010000;1.200006;1893;1947;82;1927;76;-1;95;-1;-1;-1;1;1 
0.010000;1.100006;-1;-1;111;-1;-1;115;146;1981;133;112;1;1 
0.010000;1.000005;105;3927;144;112;1702;121;-1;72;1597;128;1;1 
0.010000;0.900005;116;116;-1;1452;-1;117;1930;-1;126;123;1;1 
0.010000;0.800005;1664;129;-1;-1;107;-1;125;847;94;152;1;1 
0.010000;0.700005;124;136;1832;-1;1866;907;135;1404;-1;142;1;1 
0.010000;0.600005;142;-1;-1;1995;1992;-1;1773;123;-1;893;1;1 
0.010000;0.500005;886;-1;-1;140;1918;126;140;-1;1863;1936;1;1 
0.010000;0.400005;-1;149;1937;-1;189;1673;-1;-1;160;6056;1;1 
0.010000;0.300005;-1;1685;-1;141;-1;169;-1;150;147;-1;1;1 
0.010000;0.200005;-1;160;173;-1;-1;-1;1908;-1;-1;-1;1;1 
0.010000;0.100005;-1;1957;908;-1;191;158;173;174;-1;174;1;1 
0.010000;0.000005;-1;-1;224;-1;-1;-1;242;1913;1948;3988;1;1 
