flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 3840 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : Hamming(8,4)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 4149 symbols
  efficiency    : 0.93 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.010000;2.200006;41;1790;48;44;49;36;35;49;1926;-1;1;1 
0.010000;2.100006;54;-1;50;-1;43;39;25;-1;35;54;1;1 
0.010000;2.000006;46;55;1866;63;57;-1;65;55;58;62;1;1 
0.010000;1.900006;-1;52;59;-1;-1;72;-1;-1;-1;70;1;1 
0.010000;1.800006;1930;78;79;70;-1;66;71;-1;78;96;1;1 
0.010000;1.700006;85;81;-1;-1;-1;61;-1;78;-1;81;1;1 
0.010000;1.600006;69;81;68;103;1911;-1;92;74;59;82;1;1 
0.010000;1.500006;88;-1;-1;1922;64;99;62;96;-1;-1;1;1 
0.010000;1.400006;86;-1;-1;1783;1979;84;-1;872;86;88;1;1 
0.010000;1.300006;70;83;99;1946;84;-1;85;-1;-1;-1;1;1 
0.010000;1.200006;75;101;116;-1;105;-1;120;1951;-1;-1;1;1 
0.010000;1.100006;-1;-1;-1;85;93;-1;109;80;1931;-1;1;1 
0.010000;1.000005;-1;113;-1;-1;101;141;1978;-1;1595;123;1;1 
0.010000;0.900005;94;1435;100;-1;-1;905;-1;126;99;123;1;1 
0.010000;0.800005;2000;5951;113;-1;-1;133;-1;3903;160;127;1;1 
0.010000;0.700005;131;-1;-1;146;151;126;1582;-1;-1;6052;1;1 
0.010000;0.600005;148;150;-1;-1;10040;-1;-1;-1;106;1527;1;1 
0.010000;0.500005;-1;1642;-1;151;157;896;-1;170;-1;-1;1;1 
0.010000;0.400005;-1;-1;151;-1;884;-1;144;155;-1;198;1;1 
0.010000;0.300005;178;-1;-1;180;-1;188;-1;-1;-1;-1;1;1 
0.010000;0.200005;148;-1;220;178;-1;1958;1390;-1;-1;-1;1;1 
0.010000;0.100005;10256;-1;203;-1;-1;-1;205;-1;3991;-1;1;1 
0.010000;0.000005;1439;1619;1658;203;213;5997;1956;1784;6067;218;1;1 
