flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 3840 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : Golay(24,12)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 4149 symbols
  efficiency    : 0.93 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.100000;5.200003;7;7;0;9;0;2;4;10;4;5;1;1 
0.100000;5.100003;0;3;4;2;5;5;0;7;4;7;1;1 
0.100000;5.000003;4;0;3;15;10;8;0;4;10;7;1;1 
0.100000;4.900003;16;3;4;10;2;10;1785;8;2;12;1;1 
0.100000;4.800003;24;11;11;6;4;9;8;7;0;5;1;1 
0.100000;4.700003;1;7;6;0;5;10;14;0;12;16;1;1 
0.100000;4.600003;11;11;6;8;13;7;3;3;6;4;1;1 
0.100000;4.500003;16;10;9;17;22;6;9;1;4;8;1;1 
0.100000;4.400003;9;6;3;5;2;7;12;0;8;16;1;1 
0.100000;4.300004;7;12;25;7;9;10;15;11;3;4;1;1 
0.100000;4.200004;6;18;21;6;13;14;13;11;21;23;1;1 
0.100000;4.100004;6;9;0;17;12;7;14;12;12;28;1;1 
0.100000;4.000004;4;6;12;15;23;18;18;8;1505;6;1;1 
0.100000;3.900004;7;8;8;22;17;14;14;9;10;12;1;1 
0.100000;3.800004;20;14;12;15;9;17;18;9;12;6;1;1 
0.100000;3.700004;14;8;-1;6;7;11;10;8;11;14;1;1 
0.100000;3.600004;21;17;23;21;33;47;10;1689;11;6;1;1 
0.100000;3.500004;4;11;27;24;2;34;15;17;13;4;1;1 
0.100000;3.400004;13;14;1695;-1;11;33;1654;17;35;21;1;1 
0.100000;3.300004;23;14;21;-1;17;-1;28;13;19;29;1;1 
0.100000;3.200005;17;10;18;21;27;18;29;38;16;34;1;1 
0.100000;3.100005;30;25;24;32;28;44;40;31;8;26;1;1 
0.100000;3.000005;45;31;23;50;36;30;21;1728;24;44;1;1 
0.100000;2.900005;46;27;25;28;1931;1846;28;57;23;29;1;1 
0.100000;2.800005;48;31;26;25;24;40;34;19;40;45;1;1 
0.100000;2.700005;51;40;39;44;55;1900;42;25;51;32;1;1 
0.100000;2.600005;22;47;73;62;-1;21;1940;47;38;34;1;1 
0.100000;2.500005;54;-1;21;37;45;60;34;67;51;48;1;1 
0.100000;2.400005;53;34;54;-1;48;63;1963;5966;4029;1383;1;1 
0.100000;2.300005;-1;47;58;48;43;66;31;64;4013;66;1;1 
0.100000;2.200006;90;80;-1;1808;29;75;55;1906;61;1944;1;1 
0.100000;2.100006;80;64;85;45;-1;56;44;1405;67;46;1;1 
0.100000;2.000006;-1;-1;61;56;75;70;63;1923;55;65;1;1 
0.100000;1.900006;-1;58;85;71;-1;100;59;77;117;-1;1;1 
0.100000;1.800006;3974;-1;-1;57;87;59;87;99;85;64;1;1 
0.100000;1.700006;1685;112;105;84;1976;100;1935;85;76;1944;1;1 
0.100000;1.600006;-1;79;1628;2025;107;1969;-1;-1;-1;128;1;1 
0.100000;1.500006;117;97;-1;99;94;-1;-1;1782;1992;1925;1;1 
0.100000;1.400006;69;86;1992;-1;-1;1935;75;113;104;125;1;1 
0.100000;1.300006;-1;100;106;111;-1;1868;-1;6051;134;100;1;1 
0.100000;1.200006;-1;121;104;-1;-1;150;94;1382;139;1895;1;1 
0.100000;1.100006;-1;1957;104;218;1908;-1;196;-1;-1;143;1;1 
0.100000;1.000005;142;201;118;-1;-1;-1;-1;117;-1;99;1;1 
0.100000;0.900005;5955;149;1505;139;-1;-1;1906;161;223;3940;1;1 
0.100000;0.800005;-1;-1;-1;156;-1;-1;-1;-1;-1;-1;1;1 
0.100000;0.700005;1963;125;921;191;3995;1878;-1;135;-1;218;1;1 
0.100000;0.600005;-1;1957;164;156;-1;-1;168;176;-1;-1;1;1 
0.100000;0.500005;164;193;10062;-1;186;-1;-1;-1;1953;1928;1;1 
0.100000;0.400005;1887;-1;1824;1847;-1;-1;1943;1644;204;1895;1;1 
0.100000;0.300005;1403;-1;916;-1;-1;-1;-1;5917;-1;227;1;1 
0.100000;0.200005;229;261;173;217;-1;-1;-1;1907;181;-1;1;1 
0.100000;0.100005;253;1649;3994;-1;260;-1;222;-1;237;-1;1;1 
0.100000;0.000005;1505;-1;1469;-1;2863;208;-1;-1;225;1411;1;1 
