flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2400 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(39,32)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 2709 symbols
  efficiency    : 1.42 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.100000;4.000004;123;143;169;151;123;124;-1;150;145;153;1;1 
0.100000;3.900004;140;142;113;162;154;143;151;160;131;118;1;1 
0.100000;3.800004;127;-1;164;145;1822;147;153;153;159;-1;1;1 
0.100000;3.700004;150;168;130;186;147;1768;132;-1;165;156;1;1 
0.100000;3.600004;147;144;162;157;190;164;148;151;179;1535;1;1 
0.100000;3.500004;166;166;159;160;182;165;169;152;146;172;1;1 
0.100000;3.400004;208;165;173;172;143;149;154;183;162;152;1;1 
0.100000;3.300004;190;197;177;189;160;166;181;161;169;186;1;1 
0.100000;3.200005;170;174;192;190;-1;175;178;193;173;213;1;1 
0.100000;3.100005;185;201;196;206;181;211;216;215;212;216;1;1 
0.100000;3.000005;187;186;173;190;219;195;186;188;187;173;1;1 
0.100000;2.900005;226;-1;240;208;185;215;191;216;204;201;1;1 
0.100000;2.800005;183;238;-1;216;248;208;223;215;172;196;1;1 
0.100000;2.700005;233;215;225;-1;234;202;203;252;220;215;1;1 
0.100000;2.600005;186;228;261;1953;232;233;234;188;184;242;1;1 
0.100000;2.500005;197;216;268;219;219;205;248;231;220;242;1;1 
0.100000;2.400005;264;263;260;239;253;232;235;283;259;235;1;1 
0.100000;2.300005;-1;248;252;250;253;1999;-1;1736;236;246;1;1 
0.100000;2.200006;271;244;264;264;2029;269;288;278;218;288;1;1 
0.100000;2.100006;262;254;-1;257;233;313;-1;-1;236;305;1;1 
0.100000;2.000006;-1;303;1356;-1;282;294;-1;261;284;217;1;1 
0.100000;1.900006;312;322;320;-1;287;324;-1;297;289;254;1;1 
0.100000;1.800006;-1;297;270;290;336;315;322;293;-1;302;1;1 
0.100000;1.700006;-1;1885;279;-1;309;-1;326;-1;307;3957;1;1 
0.100000;1.600006;305;1966;310;349;312;351;-1;293;333;321;1;1 
0.100000;1.500006;327;-1;-1;-1;2323;303;-1;-1;326;1932;1;1 
0.100000;1.400006;-1;320;312;-1;-1;315;302;-1;323;1841;1;1 
0.100000;1.300006;351;-1;1947;-1;-1;-1;297;346;-1;336;1;1 
0.100000;1.200006;343;319;328;411;1612;-1;-1;358;341;338;1;1 
0.100000;1.100006;1641;370;-1;327;-1;1992;1872;1951;1320;1743;1;1 
0.100000;1.000005;1861;-1;1944;378;-1;349;348;357;-1;1951;1;1 
0.100000;0.900005;1511;360;398;-1;-1;358;1808;-1;889;4055;1;1 
0.100000;0.800005;6084;-1;1972;-1;-1;349;383;358;358;5782;1;1 
0.100000;0.700005;363;1780;-1;-1;-1;396;1817;925;362;-1;1;1 
0.100000;0.600005;379;-1;439;-1;-1;413;-1;437;-1;-1;1;1 
0.100000;0.500005;450;-1;-1;382;404;3842;1804;401;1451;-1;1;1 
0.100000;0.400005;-1;-1;1685;413;6125;-1;-1;387;421;378;1;1 
0.100000;0.300005;889;1924;503;1461;-1;-1;1971;1763;446;-1;1;1 
0.100000;0.200005;-1;447;1908;1627;-1;-1;-1;400;-1;-1;1;1 
0.100000;0.100005;-1;1914;416;6073;-1;421;6014;-1;1927;-1;1;1 
0.100000;0.000005;-1;1856;-1;453;-1;-1;-1;-1;873;-1;1;1 
