flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2160 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(72,64)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 2469 symbols
  efficiency    : 1.56 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;3.600004;49;47;44;41;40;64;54;43;44;70;1;1 
0.000000;3.500004;45;68;35;48;51;70;48;-1;46;47;1;1 
0.000000;3.400004;81;53;59;56;71;41;69;78;68;45;1;1 
0.000000;3.300004;1874;41;-1;73;61;73;70;64;66;-1;1;1 
0.000000;3.200005;50;89;60;69;64;59;71;73;82;68;1;1 
0.000000;3.100005;90;54;76;84;62;82;79;58;81;45;1;1 
0.000000;3.000005;1729;65;90;79;79;77;91;86;1826;95;1;1 
0.000000;2.900005;99;105;86;76;99;93;104;-1;88;91;1;1 
0.000000;2.800005;87;92;86;117;129;-1;102;107;80;-1;1;1 
0.000000;2.700005;109;82;86;95;133;111;103;111;132;108;1;1 
0.000000;2.600005;137;108;119;123;10074;133;99;94;104;119;1;1 
0.000000;2.500005;126;131;126;113;140;108;91;138;92;122;1;1 
0.000000;2.400005;128;99;134;131;136;1505;134;163;111;144;1;1 
0.000000;2.300005;141;117;144;128;1701;151;119;157;-1;122;1;1 
0.000000;2.200006;150;115;116;134;142;122;129;1943;124;130;1;1 
0.000000;2.100006;1902;150;134;143;148;152;-1;127;-1;-1;1;1 
0.000000;2.000006;159;128;1857;165;-1;1477;170;155;163;-1;1;1 
0.000000;1.900006;163;1868;186;146;171;-1;197;147;145;151;1;1 
0.000000;1.800006;1959;176;165;198;194;180;3958;203;202;141;1;1 
0.000000;1.700006;1912;187;1894;1898;161;-1;177;207;169;158;1;1 
0.000000;1.600006;190;1961;-1;181;1386;1724;224;185;183;143;1;1 
0.000000;1.500006;218;192;-1;216;180;160;203;184;185;174;1;1 
0.000000;1.400006;215;-1;-1;-1;208;206;3937;10192;1722;218;1;1 
0.000000;1.300006;187;2973;207;236;220;1898;197;1960;-1;3945;1;1 
0.000000;1.200006;-1;1973;-1;-1;223;915;209;1936;214;222;1;1 
0.000000;1.100006;225;242;-1;193;247;-1;201;1894;231;244;1;1 
0.000000;1.000005;1947;1798;241;212;-1;274;241;286;-1;-1;1;1 
0.000000;0.900005;269;230;-1;239;-1;-1;245;222;243;-1;1;1 
0.000000;0.800005;1855;256;273;898;-1;248;-1;-1;-1;242;1;1 
0.000000;0.700005;2609;10140;-1;-1;277;-1;289;-1;-1;270;1;1 
0.000000;0.600005;1956;241;-1;-1;-1;269;1397;266;1863;881;1;1 
0.000000;0.500005;-1;895;1927;-1;-1;-1;1867;-1;-1;289;1;1 
0.000000;0.400005;1155;-1;967;-1;-1;-1;-1;1922;299;905;1;1 
0.000000;0.300005;918;1859;5795;5985;-1;1881;310;3942;-1;-1;1;1 
0.000000;0.200005;-1;328;-1;369;-1;-1;1952;349;337;-1;1;1 
0.000000;0.100005;-1;1607;315;-1;354;-1;-1;1828;1945;1914;1;1 
0.000000;0.000005;-1;294;-1;365;313;-1;-1;1895;359;8129;1;1 
