flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2880 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(22,16)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 3189 symbols
  efficiency    : 1.20 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;3.600004;18;21;12;30;-1;28;18;31;18;30;1;1 
0.000000;3.500004;16;36;33;37;21;38;15;35;20;29;1;1 
0.000000;3.400004;30;1986;24;20;29;24;31;18;25;28;1;1 
0.000000;3.300004;33;31;31;29;33;31;26;23;24;-1;1;1 
0.000000;3.200005;22;38;35;46;1580;32;31;-1;61;30;1;1 
0.000000;3.100005;35;40;36;21;40;34;33;34;1957;40;1;1 
0.000000;3.000005;1955;40;38;23;19;44;54;20;51;31;1;1 
0.000000;2.900005;40;49;44;41;51;40;44;43;51;-1;1;1 
0.000000;2.800005;48;55;44;58;52;66;59;41;1678;49;1;1 
0.000000;2.700005;49;68;68;73;67;1936;51;46;44;39;1;1 
0.000000;2.600005;53;63;69;35;47;56;-1;63;68;56;1;1 
0.000000;2.500005;67;-1;58;89;55;55;78;67;69;49;1;1 
0.000000;2.400005;83;34;81;83;-1;63;55;64;77;71;1;1 
0.000000;2.300005;88;119;72;89;4058;-1;69;86;90;81;1;1 
0.000000;2.200006;64;1457;-1;65;88;1911;57;6002;101;68;1;1 
0.000000;2.100006;1519;74;107;74;98;84;98;114;99;100;1;1 
0.000000;2.000006;129;-1;101;101;91;77;94;-1;69;93;1;1 
0.000000;1.900006;108;-1;1882;92;1917;87;86;108;94;-1;1;1 
0.000000;1.800006;134;101;-1;-1;89;125;89;105;115;92;1;1 
0.000000;1.700006;113;2015;1970;1461;89;1983;-1;-1;-1;125;1;1 
0.000000;1.600006;1972;-1;109;1811;112;131;143;-1;109;139;1;1 
0.000000;1.500006;144;137;139;-1;871;179;119;-1;152;117;1;1 
0.000000;1.400006;135;174;155;175;144;1953;160;2052;127;1979;1;1 
0.000000;1.300006;154;147;161;153;-1;139;150;118;147;-1;1;1 
0.000000;1.200006;153;171;-1;1769;137;-1;164;1986;1665;-1;1;1 
0.000000;1.100006;184;-1;181;1217;1946;177;-1;143;-1;-1;1;1 
0.000000;1.000005;-1;2991;-1;206;197;1833;-1;1709;1931;168;1;1 
0.000000;0.900005;168;181;-1;-1;-1;189;164;-1;181;187;1;1 
0.000000;0.800005;1900;-1;190;-1;-1;-1;247;-1;-1;1927;1;1 
0.000000;0.700005;-1;1934;180;-1;-1;1927;-1;-1;2987;1895;1;1 
0.000000;0.600005;-1;-1;207;-1;5982;-1;889;-1;1762;236;1;1 
0.000000;0.500005;-1;-1;-1;3196;-1;1947;-1;5942;245;-1;1;1 
0.000000;0.400005;1931;-1;210;238;1913;246;1953;-1;205;-1;1;1 
0.000000;0.300005;-1;263;254;275;-1;-1;-1;1876;-1;-1;1;1 
0.000000;0.200005;287;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1 
0.000000;0.100005;-1;269;-1;-1;-1;1429;-1;1687;-1;-1;1;1 
0.000000;0.000005;-1;1901;-1;295;-1;-1;-1;1773;-1;-1;1;1 
