flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2400 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : SEC-DEC(39,32)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 2709 symbols
  efficiency    : 1.42 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;3.600004;38;37;43;32;70;1903;22;33;41;27;1;1 
0.000000;3.500004;56;41;32;42;30;48;44;34;33;52;1;1 
0.000000;3.400004;23;43;33;58;53;32;50;25;36;56;1;1 
0.000000;3.300004;66;53;39;43;63;40;39;49;42;31;1;1 
0.000000;3.200005;55;48;35;36;53;49;58;49;50;41;1;1 
0.000000;3.100005;60;60;55;48;46;75;44;42;29;55;1;1 
0.000000;3.000005;44;58;1510;39;48;50;62;71;62;57;1;1 
0.000000;2.900005;63;71;55;2169;56;64;-1;86;62;70;1;1 
0.000000;2.800005;-1;53;-1;69;98;-1;1927;80;68;59;1;1 
0.000000;2.700005;-1;139;84;89;70;102;86;-1;-1;71;1;1 
0.000000;2.600005;49;93;83;60;1889;54;-1;109;76;1475;1;1 
0.000000;2.500005;-1;90;83;-1;94;102;97;90;82;4030;1;1 
0.000000;2.400005;103;1569;112;-1;98;3998;101;89;76;92;1;1 
0.000000;2.300005;99;108;1678;-1;90;83;104;130;93;-1;1;1 
0.000000;2.200006;394;3300;3209;-1;1398;134;128;109;118;120;1;1 
0.000000;2.100006;131;107;113;-1;-1;131;120;140;104;95;1;1 
0.000000;2.000006;1842;118;1854;118;177;107;110;153;1918;916;1;1 
0.000000;1.900006;127;136;184;148;148;145;140;124;157;-1;1;1 
0.000000;1.800006;128;165;117;172;156;-1;170;145;186;111;1;1 
0.000000;1.700006;158;167;157;179;-1;120;-1;164;-1;177;1;1 
0.000000;1.600006;-1;182;1885;213;851;183;138;-1;-1;169;1;1 
0.000000;1.500006;174;6005;-1;159;173;171;153;-1;1933;1927;1;1 
0.000000;1.400006;-1;199;1925;185;1969;182;-1;-1;195;-1;1;1 
0.000000;1.300006;1897;189;197;193;219;-1;-1;218;1746;231;1;1 
0.000000;1.200006;204;-1;180;197;1979;220;1794;6025;193;1772;1;1 
0.000000;1.100006;201;-1;-1;-1;194;1910;-1;-1;229;-1;1;1 
0.000000;1.000005;-1;1975;-1;228;298;1398;210;1942;261;6071;1;1 
0.000000;0.900005;225;273;-1;1660;1888;215;233;215;242;4008;1;1 
0.000000;0.800005;276;236;-1;-1;216;-1;-1;3977;4050;-1;1;1 
0.000000;0.700005;-1;283;1862;1811;270;263;922;-1;-1;-1;1;1 
0.000000;0.600005;286;267;-1;-1;-1;-1;-1;311;-1;-1;1;1 
0.000000;0.500005;290;-1;5976;-1;-1;2949;6037;284;275;271;1;1 
0.000000;0.400005;274;-1;-1;-1;-1;-1;340;274;-1;1880;1;1 
0.000000;0.300005;-1;-1;-1;-1;-1;3897;301;1883;328;-1;1;1 
0.000000;0.200005;-1;293;-1;331;-1;-1;302;1939;-1;-1;1;1 
0.000000;0.100005;906;-1;-1;4007;349;350;1469;-1;-1;-1;1;1 
0.000000;0.000005;-1;-1;-1;-1;-1;6027;-1;372;1648;-1;1;1 
