flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 2880 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : Hamming(12,8)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 3189 symbols
  efficiency    : 1.20 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;3.600004;18;6;10;6;7;19;9;13;19;16;1;1 
0.000000;3.500004;28;11;-1;23;28;39;33;22;40;14;1;1 
0.000000;3.400004;29;-1;12;25;16;16;16;9;27;33;1;1 
0.000000;3.300004;1222;11;26;19;44;30;15;19;-1;20;1;1 
0.000000;3.200005;1904;24;5;30;30;18;25;23;17;28;1;1 
0.000000;3.100005;21;27;29;9;17;31;19;25;38;-1;1;1 
0.000000;3.000005;20;30;39;31;1490;24;28;31;31;30;1;1 
0.000000;2.900005;49;23;22;23;46;34;42;1926;30;37;1;1 
0.000000;2.800005;48;27;35;42;37;68;24;49;43;41;1;1 
0.000000;2.700005;41;44;1937;41;46;61;32;45;47;52;1;1 
0.000000;2.600005;30;45;45;84;54;1499;-1;42;55;46;1;1 
0.000000;2.500005;53;34;39;1920;40;66;60;33;-1;48;1;1 
0.000000;2.400005;71;-1;63;44;52;48;85;45;48;49;1;1 
0.000000;2.300005;56;37;67;56;93;61;1424;54;-1;57;1;1 
0.000000;2.200006;43;-1;-1;-1;4073;72;-1;-1;54;60;1;1 
0.000000;2.100006;75;77;63;1784;82;70;61;74;46;65;1;1 
0.000000;2.000006;58;-1;49;83;91;65;57;79;73;-1;1;1 
0.000000;1.900006;105;42;63;52;82;82;87;60;91;1550;1;1 
0.000000;1.800006;60;96;-1;1880;82;66;-1;92;76;51;1;1 
0.000000;1.700006;3971;1368;96;109;92;121;-1;106;-1;1962;1;1 
0.000000;1.600006;110;3929;106;106;-1;105;1885;82;80;109;1;1 
0.000000;1.500006;96;75;1926;1559;80;133;1868;102;-1;101;1;1 
0.000000;1.400006;119;106;-1;5948;-1;108;100;110;-1;100;1;1 
0.000000;1.300006;1881;-1;115;123;-1;117;118;-1;1680;-1;1;1 
0.000000;1.200006;143;120;-1;118;-1;134;129;6003;106;125;1;1 
0.000000;1.100006;3965;141;121;181;1579;157;1872;121;140;-1;1;1 
0.000000;1.000005;-1;3955;-1;1932;-1;-1;134;-1;-1;-1;1;1 
0.000000;0.900005;148;-1;161;-1;-1;-1;-1;-1;-1;154;1;1 
0.000000;0.800005;-1;-1;186;1868;181;1767;-1;1877;-1;-1;1;1 
0.000000;0.700005;1859;154;186;172;-1;-1;1232;-1;-1;1910;1;1 
0.000000;0.600005;936;922;-1;191;-1;-1;-1;1980;-1;206;1;1 
0.000000;0.500005;1897;221;-1;192;-1;221;-1;-1;165;1379;1;1 
0.000000;0.400005;1929;-1;253;-1;1939;2004;221;-1;202;-1;1;1 
0.000000;0.300005;218;232;1803;-1;216;-1;207;236;-1;-1;1;1 
0.000000;0.200005;1840;243;196;-1;-1;-1;1435;-1;240;-1;1;1 
0.000000;0.100005;241;2027;-1;1983;-1;-1;220;-1;1445;241;1;1 
0.000000;0.000005;-1;-1;246;-1;-1;-1;-1;268;-1;-1;1;1 
