flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 3360 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : Hamming(7,4)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 3669 symbols
  efficiency    : 1.05 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;3.600004;15;9;6;7;12;9;12;22;12;9;1;1 
0.000000;3.500004;13;14;11;6;7;13;16;12;14;15;1;1 
0.000000;3.400004;11;8;16;9;12;21;10;12;8;17;1;1 
0.000000;3.300004;9;10;3906;11;8;11;18;13;8;11;1;1 
0.000000;3.200005;11;19;9;18;18;16;17;22;6;10;1;1 
0.000000;3.100005;23;9;28;12;26;25;14;14;27;15;1;1 
0.000000;3.000005;19;12;-1;23;17;22;14;35;6074;18;1;1 
0.000000;2.900005;-1;19;24;16;12;17;1889;21;15;38;1;1 
0.000000;2.800005;16;25;21;32;22;25;39;13;28;19;1;1 
0.000000;2.700005;3941;23;19;39;1882;1877;-1;28;24;23;1;1 
0.000000;2.600005;35;33;15;-1;40;41;30;-1;38;1588;1;1 
0.000000;2.500005;33;41;26;20;1952;29;25;36;30;13;1;1 
0.000000;2.400005;-1;25;27;37;42;41;34;38;38;32;1;1 
0.000000;2.300005;-1;47;38;52;27;45;1906;1023;54;40;1;1 
0.000000;2.200006;40;47;1907;35;-1;55;37;44;35;43;1;1 
0.000000;2.100006;44;41;50;38;45;36;74;34;30;42;1;1 
0.000000;2.000006;49;44;41;50;18;32;1005;57;46;46;1;1 
0.000000;1.900006;37;1772;58;88;48;41;65;52;58;-1;1;1 
0.000000;1.800006;60;53;114;75;53;49;-1;77;-1;41;1;1 
0.000000;1.700006;83;57;40;58;69;52;54;-1;-1;60;1;1 
0.000000;1.600006;67;-1;79;6138;89;3902;1416;87;1912;4023;1;1 
0.000000;1.500006;-1;69;70;-1;1637;73;76;77;-1;74;1;1 
0.000000;1.400006;1871;65;1819;96;-1;92;51;80;71;73;1;1 
0.000000;1.300006;-1;79;73;108;-1;78;-1;-1;-1;-1;1;1 
0.000000;1.200006;-1;93;1946;110;89;96;-1;996;94;86;1;1 
0.000000;1.100006;74;137;88;94;-1;91;-1;105;-1;-1;1;1 
0.000000;1.000005;111;-1;119;86;-1;90;105;84;-1;-1;1;1 
0.000000;0.900005;121;113;74;113;-1;115;136;-1;-1;-1;1;1 
0.000000;0.800005;-1;-1;103;118;-1;127;-1;1802;-1;1870;1;1 
0.000000;0.700005;1021;-1;138;-1;1713;-1;1973;1844;1940;1928;1;1 
0.000000;0.600005;-1;2029;-1;2090;102;-1;-1;145;166;1416;1;1 
0.000000;0.500005;1945;-1;-1;119;6027;-1;1902;-1;190;-1;1;1 
0.000000;0.400005;157;-1;-1;1805;-1;-1;-1;159;-1;-1;1;1 
0.000000;0.300005;158;167;-1;-1;1865;157;-1;-1;-1;-1;1;1 
0.000000;0.200005;-1;1983;-1;1505;156;-1;-1;-1;186;201;1;1 
0.000000;0.100005;-1;204;1994;-1;-1;3991;-1;209;-1;-1;1;1 
0.000000;0.000005;-1;1775;-1;219;1907;-1;1967;214;195;-1;1;1 
